47.3929202,8.52497169
47.3928722,8.52505681
47.3928242,8.52514193
47.3927761,8.52522705
47.3927281,8.52531217
47.3926801,8.52539729
47.3926321,8.52548241
47.3925841,8.52556754
47.392536,8.52565266
47.392488,8.52573778
47.39244,8.5258229
47.392392,8.52590802
47.3923439,8.52599314
47.3922959,8.52607826
47.3922479,8.52616338
47.3921999,8.52624851
47.3921518,8.52633363
47.3920633,8.52631416
47.3919747,8.52629469
47.3918861,8.52627522
47.3917976,8.52625575
47.391709,8.52623628
47.3916204,8.52621681
47.3915318,8.52619734
47.3914433,8.52617787
47.3913547,8.5261584
47.3912661,8.52613894
47.3911776,8.52611947
47.391089,8.5261
47.3910004,8.52608053
47.3909119,8.52606106
47.3908233,8.52604159
47.3907347,8.52605038
47.3906461,8.52605917
47.3905575,8.52606796
47.3904689,8.52607674
47.3903803,8.52608553
47.3902917,8.52609432
47.3902031,8.52610311
47.3901146,8.5261119
47.390026,8.52612069
47.3899374,8.52612947
47.3898488,8.52613826
47.3897602,8.52614705
47.3896716,8.52615584
47.389583,8.52616463
47.3894944,8.52617342
47.3894058,8.5261822
47.3893172,8.52619099
47.3892286,8.52619978
47.38914,8.52620857
47.3890514,8.52621736
47.3889628,8.52622615
47.3888742,8.52623493
47.3887856,8.52624372
47.388697,8.52625251
47.3886084,8.5262613
47.3885189,8.52621826
47.3884294,8.52617523
47.3883398,8.5261322
47.3882503,8.52608916
47.3881607,8.52604613
47.3880712,8.52600309
47.3879816,8.52596006
47.3878921,8.52591702
47.3878025,8.52587399
47.3877254,8.52578412
47.3876483,8.52569424
47.3875712,8.52560437
47.3874941,8.5255145
47.387417,8.52542463
47.3873399,8.52533476
47.3872627,8.52524489
47.3871856,8.52515502
47.3871085,8.52506515
47.3870314,8.52497527
47.3869543,8.5248854
47.3868772,8.52479553
47.3868001,8.52470566
47.386723,8.52461579
47.3866458,8.52452592
47.3865687,8.52443605
47.3864916,8.52434617
47.3864145,8.5242563
47.3863374,8.52416643
47.3862603,8.52407656
47.3861832,8.52398669
47.3861803,8.52389937
47.3861774,8.52381205
47.3861745,8.52372473
47.3861716,8.52363742
47.3861688,8.5235501
47.3861659,8.52346278
47.386163,8.52337546
47.3861601,8.52328815
47.3861572,8.52320083
47.3861543,8.52311351
47.3861514,8.52302619
47.3861486,8.52293887
47.3861457,8.52285156
47.3861428,8.52276424
47.3861399,8.52267692
47.386137,8.5225896
47.3861341,8.52250228
47.3861312,8.52241497
47.3861284,8.52232765
47.3861255,8.52224033
47.3861226,8.52215301
47.3861197,8.5220657
47.3861168,8.52197838
47.3861139,8.52189106
47.3861111,8.52180374
47.3861082,8.52171642
47.3861053,8.52162911
47.3861024,8.52154179
47.3860995,8.52145447
47.3860966,8.52136715
47.3860937,8.52127983
47.3860909,8.52119252
47.386088,8.5211052
47.3860851,8.52101788
47.3860904,8.52092949
47.3860957,8.5208411
47.3861011,8.52075271
47.3861064,8.52066432
47.3861117,8.52057593
47.386117,8.52048754
47.3861224,8.52039915
47.3861277,8.52031075
47.386133,8.52022236
47.3861383,8.52013397
47.3861437,8.52004558
47.386149,8.51995719
47.3861543,8.5198688
47.3861596,8.51978041
47.386165,8.51969202
47.3861703,8.51960363
47.3861756,8.51951524
47.3861809,8.51942685
47.3861863,8.51933846
47.3861916,8.51925007
47.3861969,8.51916167
47.3862022,8.51907328
47.3862075,8.51898489
47.3862129,8.5188965
47.3862182,8.51880811
47.3862235,8.51871972
47.3862288,8.51863133
47.3862342,8.51854294
47.3862395,8.51845455
47.3862448,8.51836616
47.3862501,8.51827777
47.3862555,8.51818938
47.3862608,8.51810098
47.3862661,8.51801259
47.3862714,8.5179242
47.3862768,8.51783581
47.3862821,8.51774742
47.3862874,8.51765903
47.3862927,8.51757064
47.3862981,8.51748225
47.3863034,8.51739386
47.3863087,8.51730547
47.386314,8.51721708
47.3863194,8.51712869
47.3863314,8.51704118
47.3863435,8.51695368
47.3863555,8.51686618
47.3863676,8.51677868
47.3863797,8.51669117
47.3863917,8.51660367
47.3864038,8.51651617
47.3864158,8.51642867
47.3864279,8.51634116
47.38644,8.51625366
47.386452,8.51616616
47.3864641,8.51607866
47.3864761,8.51599115
47.3864882,8.51590365
47.3865003,8.51581615
47.3865123,8.51572864
47.3865325,8.51564347
47.3865527,8.5155583
47.3865728,8.51547312
47.386593,8.51538795
47.3866132,8.51530277
47.3866333,8.5152176
47.3866535,8.51513242
47.3866737,8.51504725
47.3866938,8.51496207
47.386714,8.5148769
47.3867342,8.51479173
47.3867543,8.51470655
47.3867745,8.51462138
47.3867975,8.51453458
47.3868206,8.51444779
47.3868436,8.51436099
47.3868666,8.51427419
47.3868896,8.5141874
47.3869127,8.5141006
47.3869357,8.51401381
47.3869587,8.51392701
47.3869818,8.51384022
47.3870048,8.51375342
47.3870278,8.51366662
47.3870509,8.51357983
47.3870739,8.51349303
47.3870969,8.51340624
47.38712,8.51331944
47.387143,8.51323265
47.387166,8.51314585
47.3872451,8.5131044
47.3873242,8.51306295
47.3874033,8.51302149
47.3874824,8.51298004
47.3875615,8.51293859
47.3876406,8.51289714
47.3877197,8.51285569
47.3877988,8.51281424
47.3878774,8.51281582
47.3879561,8.51281741
47.3880348,8.51281899
47.3881135,8.51282058
47.3881922,8.51282217
47.3882709,8.51282375
47.3883496,8.51282534
47.3884283,8.51282693
47.3885122,8.51282862
47.3885962,8.51283031
47.3886801,8.512832
47.388764,8.51283369
47.388848,8.51283539
47.3889319,8.51283708
47.3890156,8.5128682
47.3890993,8.51289932
47.3891829,8.51293044
47.3892666,8.51296156
47.3893502,8.51299268
47.3894339,8.5130238
47.3895176,8.51305493
47.3896012,8.51308605
47.3896849,8.51311717
47.3897636,8.51311875
47.3898423,8.51312034
47.389921,8.51312193
47.3899997,8.51312352
47.3900784,8.5131251
47.3901571,8.51312669
47.3902357,8.51312828
47.3903144,8.51312986
47.3904017,8.51317798
47.3904889,8.5132261
47.3905762,8.51327422
47.3906635,8.51332234
47.3907507,8.51337046
47.390838,8.51341858
47.3909252,8.5134667
47.3910125,8.51351482
47.3910837,8.51359574
47.3911549,8.51367665
47.3912261,8.51375756
47.3912973,8.51383847
47.3913685,8.51391939
47.3914397,8.5140003
47.3915109,8.51408121
47.3915498,8.51415617
47.3915887,8.51423114
47.3916276,8.5143061
47.3916664,8.51438106
47.3917053,8.51445602
47.3917605,8.51453956
47.3918157,8.51462309
47.3918709,8.51470663
47.3919261,8.51479016
47.3919813,8.5148737
47.3920365,8.51495723
47.3920917,8.51504077
47.3921469,8.5151243
47.392202,8.51520784
47.3922553,8.51528839
47.3923085,8.51536895
47.3923617,8.5154495
47.3924149,8.51553005
47.3924681,8.5156106
47.3925214,8.51569116
47.3925746,8.51577171
47.3926175,8.51585206
47.3926605,8.5159324
47.3927034,8.51601275
47.3927464,8.5160931
47.3927893,8.51617344
47.3928322,8.51625379
47.3928752,8.51633413
47.3928964,8.51641698
47.3929176,8.51649984
47.3929388,8.51658269
47.39296,8.51666554
47.3929812,8.51674839
47.3930025,8.51683124
47.3930237,8.51691409
47.3930449,8.51699694
47.3930661,8.51707979
47.3930911,8.51715978
47.393116,8.51723976
47.393141,8.51731975
47.3931659,8.51739973
47.3931909,8.51747971
47.3932158,8.5175597
47.3932408,8.51763968
47.393262,8.51772253
47.3932832,8.51780539
47.3933044,8.51788824
47.3933256,8.51797109
47.3933469,8.51805394
47.3933681,8.51813679
47.3933893,8.51821965
47.3934105,8.5183025
47.3934317,8.51838535
47.3934418,8.51845974
47.3934519,8.51853412
47.393462,8.51860851
47.3934721,8.51868289
47.3934822,8.51875728
47.3935034,8.51884013
47.3935246,8.51892298
47.3935458,8.51900584
47.3935671,8.51908869
47.3935883,8.51917154
47.3936095,8.5192544
47.3936307,8.51933725
47.3936519,8.5194201
47.3936731,8.51950296
47.3936803,8.51959263
47.3936876,8.51968231
47.3936948,8.51977198
47.393702,8.51986166
47.3937092,8.51995133
47.3937165,8.52004101
47.3937237,8.52013068
47.3937309,8.52022036
47.3937381,8.52031003
47.3937454,8.52039971
47.3937526,8.52048939
47.3937598,8.52057906
47.393767,8.52066874
47.3937743,8.52075841
47.3937815,8.52084809
47.3937887,8.52093776
47.3937959,8.52102744
47.3938032,8.52111711
47.3938104,8.52120679
47.3938176,8.52129646
47.3938248,8.52138614
47.3938321,8.52147582
47.3938393,8.52156549
47.3938465,8.52165517
47.3938537,8.52174484
47.393861,8.52183452
47.3938682,8.52192419
47.3938754,8.52201387
47.3938826,8.52210354
47.3938526,8.52219317
47.3938225,8.5222828
47.3937924,8.52237243
47.3937623,8.52246206
47.3937323,8.52255169
47.3937022,8.52264132
47.3936721,8.52273095
47.393642,8.52282058
47.393612,8.52291021
47.3935819,8.52299984
47.3935518,8.52308947
47.3935217,8.5231791
47.3934917,8.52326873
47.3934616,8.52335836
47.3934315,8.52344799
47.3934014,8.52353762
47.3933714,8.52362724
47.3933413,8.52371687
47.3933112,8.5238065
47.3932811,8.52389613
47.3932511,8.52398576
47.393221,8.52407539
47.3931909,8.52416502
47.3931608,8.52425465
47.3931308,8.52434428
47.3931007,8.52443391
47.3930706,8.52452354
47.3930405,8.52461317
47.3930105,8.5247028
47.3929804,8.52479243
47.3929503,8.52488206
47.3929202,8.52497169
