47.3924762,8.52853736
47.3924022,8.52862681
47.3923282,8.52871625
47.3922542,8.52880569
47.3921802,8.52889513
47.3921062,8.52898458
47.3920321,8.52907402
47.3919581,8.52916346
47.3918841,8.5292529
47.3918101,8.52934235
47.3917361,8.52943179
47.3916621,8.52952123
47.3915881,8.52961067
47.3915141,8.52970012
47.3914401,8.52978956
47.3913527,8.52976128
47.3912652,8.529733
47.3911778,8.52970472
47.3910904,8.52967644
47.3910029,8.52964815
47.3909155,8.52961987
47.3908281,8.52959159
47.3907406,8.52956331
47.3906532,8.52953503
47.3905658,8.52950675
47.3904783,8.52947847
47.3903909,8.52945019
47.3903035,8.52942191
47.390216,8.52939363
47.3901286,8.52936535
47.3900412,8.52933706
47.3899537,8.52930878
47.3898663,8.5292805
47.3897788,8.52925222
47.3896914,8.52922394
47.389604,8.52919566
47.3895165,8.52916738
47.3894291,8.5291391
47.3893417,8.52911082
47.3892542,8.52908254
47.3891668,8.52905426
47.3890794,8.52902598
47.3889919,8.52899769
47.3889045,8.52896941
47.3888171,8.52894113
47.3887296,8.52891285
47.3886422,8.52888457
47.3885548,8.52885629
47.3884673,8.52882801
47.3883799,8.52879973
47.3882925,8.52877145
47.3882064,8.52869419
47.3881203,8.52861693
47.3880342,8.52853968
47.3879482,8.52846242
47.3878621,8.52838517
47.387776,8.52830791
47.3876899,8.52823065
47.3876039,8.5281534
47.3875178,8.52807614
47.3874317,8.52799888
47.3873456,8.52792163
47.3872596,8.52784437
47.3871735,8.52776712
47.3870874,8.52768986
47.3870013,8.5276126
47.3869153,8.52753535
47.3868292,8.52745809
47.3867431,8.52738083
47.386657,8.52730358
47.386571,8.52722632
47.3864845,8.52714362
47.3863981,8.52706091
47.3863117,8.52697821
47.3862253,8.52689551
47.3861388,8.5268128
47.3860524,8.5267301
47.385966,8.5266474
47.3858796,8.52656469
47.3857932,8.52648199
47.3857067,8.52639929
47.3856203,8.52631658
47.3855339,8.52623388
47.3854475,8.52615118
47.385361,8.52606847
47.3852746,8.52598577
47.3851882,8.52590306
47.3851018,8.52582036
47.3850153,8.52573766
47.3849518,8.52564993
47.3848882,8.52556219
47.3848247,8.52547446
47.3847611,8.52538673
47.3846975,8.525299
47.384634,8.52521127
47.3845704,8.52512353
47.3845069,8.5250358
47.3844433,8.52494807
47.3843797,8.52486034
47.3843162,8.52477261
47.3842526,8.52468487
47.384189,8.52459714
47.3841255,8.52450941
47.3840619,8.52442168
47.3839984,8.52433395
47.3839348,8.52424621
47.3838712,8.52415848
47.3838077,8.52407075
47.383807,8.52398219
47.3838063,8.52389363
47.3838055,8.52380507
47.3838048,8.52371651
47.3838041,8.52362795
47.3838034,8.52353939
47.3838027,8.52345082
47.383802,8.52336226
47.3838013,8.5232737
47.3838006,8.52318514
47.3837999,8.52309658
47.3837991,8.52300802
47.3837984,8.52291946
47.3837977,8.5228309
47.383797,8.52274234
47.3837963,8.52265378
47.3837956,8.52256522
47.3837949,8.52247666
47.3837942,8.52238809
47.3837935,8.52229953
47.3837927,8.52221097
47.383792,8.52212241
47.3837913,8.52203385
47.3837906,8.52194529
47.3837899,8.52185673
47.3837892,8.52176817
47.3837885,8.52167961
47.3837878,8.52159105
47.3837871,8.52150249
47.3837863,8.52141393
47.3837856,8.52132536
47.3837849,8.5212368
47.3837842,8.52114824
47.3837835,8.52105968
47.3837828,8.52097112
47.3837914,8.52088377
47.3838001,8.52079642
47.3838087,8.52070907
47.3838173,8.52062172
47.383826,8.52053437
47.3838346,8.52044701
47.3838433,8.52035966
47.3838519,8.52027231
47.3838605,8.52018496
47.3838692,8.52009761
47.3838778,8.52001026
47.3838865,8.51992291
47.3838951,8.51983556
47.3839037,8.5197482
47.3839124,8.51966085
47.383921,8.5195735
47.3839297,8.51948615
47.3839383,8.5193988
47.3839469,8.51931145
47.3839556,8.5192241
47.3839642,8.51913675
47.3839729,8.5190494
47.3839815,8.51896204
47.3840038,8.51887641
47.3840261,8.51879077
47.3840485,8.51870514
47.3840708,8.5186195
47.3840931,8.51853387
47.3841154,8.51844823
47.3841378,8.5183626
47.3841601,8.51827696
47.3841824,8.51819133
47.3842047,8.51810569
47.3842271,8.51802006
47.3842494,8.51793443
47.3842717,8.51784879
47.384294,8.51776316
47.3843636,8.51767809
47.3844332,8.51759302
47.3845028,8.51750795
47.3845724,8.51742288
47.3846419,8.51733781
47.3847115,8.51725274
47.3847811,8.51716767
47.3848507,8.5170826
47.3849203,8.51699753
47.3849898,8.51691246
47.3850594,8.51682739
47.385129,8.51674232
47.3851986,8.51665725
47.3852682,8.51657218
47.3853377,8.51648711
47.3854073,8.51640204
47.3854769,8.51631697
47.3855477,8.51622863
47.3856185,8.51614029
47.3856893,8.51605195
47.38576,8.51596361
47.3858308,8.51587528
47.3859016,8.51578694
47.3859724,8.5156986
47.3860432,8.51561026
47.386114,8.51552192
47.3861998,8.51547565
47.3862857,8.51542937
47.3863716,8.51538309
47.3864575,8.51533681
47.3865434,8.51529054
47.3866293,8.51524426
47.3867152,8.51519798
47.386801,8.51515171
47.3868766,8.51509142
47.3869521,8.51503114
47.3870276,8.51497085
47.3871031,8.51491057
47.3871786,8.51485029
47.3872542,8.51479
47.3873361,8.51477721
47.3874179,8.51476441
47.3874998,8.51475162
47.3875817,8.51473882
47.3876636,8.51472602
47.3877455,8.51471323
47.3878274,8.51470043
47.3879093,8.51468764
47.3879912,8.51467484
47.3880731,8.51466205
47.388155,8.51464925
47.388237,8.51465919
47.388319,8.51466912
47.3884009,8.51467905
47.3884829,8.51468899
47.3885649,8.51469892
47.3886469,8.51470885
47.3887289,8.51471879
47.3888109,8.51472872
47.3888918,8.51473698
47.3889726,8.51474523
47.3890535,8.51475349
47.3891344,8.51476175
47.3892153,8.51477
47.3892961,8.51477826
47.389377,8.51478651
47.3894579,8.51479477
47.3895425,8.51482902
47.3896271,8.51486326
47.3897116,8.51489751
47.3897962,8.51493176
47.3898808,8.514966
47.3899654,8.51500025
47.3900523,8.51508474
47.3901393,8.51516923
47.3902262,8.51525372
47.3903131,8.5153382
47.3904001,8.51542269
47.390487,8.51550718
47.3905739,8.51559167
47.3906609,8.51567616
47.3907478,8.51576065
47.3908114,8.51584157
47.3908749,8.51592248
47.3909385,8.5160034
47.391002,8.51608432
47.3910675,8.51617234
47.3911329,8.51626036
47.3911983,8.51634839
47.3912637,8.51643641
47.3913291,8.51652444
47.3913945,8.51661246
47.3914599,8.51670049
47.3915254,8.51678851
47.3915908,8.51687653
47.3916562,8.51696456
47.3917216,8.51705258
47.3917592,8.51714209
47.3917968,8.51723161
47.3918345,8.51732112
47.3918721,8.51741063
47.3919097,8.51750014
47.3919473,8.51758965
47.3919849,8.51767916
47.3920225,8.51776867
47.3920602,8.51785818
47.3920978,8.5179477
47.3921354,8.51803721
47.392173,8.51812672
47.3922106,8.51821623
47.3922483,8.51830574
47.3922859,8.51839525
47.3923235,8.51848476
47.3923611,8.51857428
47.3923987,8.51866379
47.3924363,8.5187533
47.392474,8.51884281
47.3925092,8.51892679
47.3925443,8.51901076
47.3925795,8.51909474
47.3926147,8.51917872
47.3926499,8.51926269
47.3926851,8.51934667
47.3927203,8.51943065
47.3927555,8.51951462
47.3927907,8.5195986
47.3928259,8.51968257
47.3928611,8.51976655
47.3928963,8.51985053
47.3929315,8.5199345
47.3929667,8.52001848
