47.3908055,8.52370691
47.3907309,8.52267708
47.3907378,8.52261173
47.390723,8.52254929
47.3907123,8.52233813
47.3905761,8.5218857
47.3901809,8.52094259
47.3896273,8.51962532
47.3892125,8.51906712
47.3891188,8.51894782
47.3888968,8.51873207
47.3886248,8.51870429
47.3886079,8.51869569
47.3885902,8.51870043
47.3881868,8.51865152
47.3880319,8.51867571
47.3878893,8.51872583
47.3877256,8.51889534
47.387489,8.51902284
47.3872181,8.51936084
47.3872054,8.51936967
47.3871973,8.51938659
47.386593,8.5201253
47.3864831,8.52123711
47.3864918,8.52232153
47.3866829,8.52258527
47.3880053,8.52385067
47.389309,8.52502074
47.3904892,8.5254024
47.3907135,8.52461253
47.3908055,8.52370691
